frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,field_x,field_y,timestamp_sec
348,2,630,655,679,800,654,800,401.93194580078125,494.07672119140625,11.6
348,3,1336,683,1426,844,1381,844,1164.8702392578125,724.6958618164062,11.6
348,4,1050,613,1101,755,1075,755,867.517333984375,266.36114501953125,11.6
349,1,874,598,916,721,895,721,649.8674926757812,49.12889862060547,11.633333333333333
349,2,630,655,678,800,654,800,401.93194580078125,494.07672119140625,11.633333333333333
349,3,1336,683,1430,846,1383,846,1165.7236328125,733.4457397460938,11.633333333333333
349,4,1053,607,1117,757,1085,757,878.8381958007812,278.321533203125,11.633333333333333
350,1,873,596,913,722,893,722,647.5972900390625,55.59056854248047,11.666666666666666
350,2,630,655,679,800,654,800,401.93194580078125,494.07672119140625,11.666666666666666
350,3,1335,683,1442,847,1388,847,1170.180908203125,737.927490234375,11.666666666666666
350,4,1057,620,1123,758,1090,758,884.4693603515625,284.27081298828125,11.666666666666666
351,1,873,601,912,724,892,724,646.7944946289062,68.57366943359375,11.7
351,2,631,655,677,799,654,799,401.3503112792969,489.0254211425781,11.7
351,3,1336,684,1437,845,1386,845,1169.3419189453125,729.2039794921875,11.7
351,4,1057,608,1138,762,1097,762,891.7794799804688,307.3608703613281,11.7
352,1,870,600,911,724,890,724,644.3189697265625,68.4876937866211,11.733333333333333
352,2,631,653,679,798,655,798,401.8620910644531,483.9936828613281,11.733333333333333
352,3,1337,682,1433,844,1385,844,1168.920654296875,724.8228759765625,11.733333333333333
352,4,1059,613,1150,765,1104,765,899.20947265625,324.5416259765625,11.733333333333333
353,1,867,601,912,723,889,723,642.855224609375,61.94291305541992,11.766666666666667
353,2,631,653,677,798,654,798,400.7668151855469,483.95806884765625,11.766666666666667
353,3,1338,681,1432,844,1385,844,1168.920654296875,724.8228759765625,11.766666666666667
353,4,1061,611,1157,767,1109,767,904.5031127929688,335.91192626953125,11.766666666666667
354,1,864,596,914,726,889,726,643.53076171875,81.37838745117188,11.8
354,2,631,651,679,798,655,798,401.8620910644531,483.9936828613281,11.8
354,3,1337,680,1432,844,1384,844,1167.9080810546875,724.7911376953125,11.8
354,4,1060,617,1131,761,1095,761,889.6718139648438,301.6080017089844,11.8
355,1,865,595,910,725,887,725,640.835205078125,74.83740997314453,11.833333333333334
355,2,631,649,693,800,662,800,410.6661071777344,494.3600769042969,11.833333333333334
355,3,1338,680,1429,846,1383,846,1165.7236328125,733.4457397460938,11.833333333333334
355,4,1062,605,1133,754,1097,754,893.4595336914062,261.41766357421875,11.833333333333334
356,1,863,596,909,724,886,724,639.3677978515625,68.31573486328125,11.866666666666667
356,2,628,648,703,800,665,800,413.94122314453125,494.4663391113281,11.866666666666667
356,3,1341,679,1427,845,1384,845,1167.31982421875,729.140625,11.866666666666667
356,4,1064,606,1135,757,1099,757,895.1549682617188,278.870849609375,11.866666666666667
357,1,861,597,908,725,884,725,637.12841796875,74.70879364013672,11.9
357,2,630,646,712,801,671,801,421.0414733886719,499.7127380371094,11.9
357,3,1345,679,1425,842,1385,842,1170.1053466796875,716.08544921875,11.9
357,4,1068,620,1139,756,1103,756,900.039306640625,273.2565002441406,11.9
358,1,858,597,908,725,883,725,635.8927612304688,74.66592407226562,11.933333333333334
358,2,630,644,706,800,668,800,417.2161865234375,494.5726013183594,11.933333333333334
358,3,1346,680,1421,842,1383,842,1168.07421875,716.0216674804688,11.933333333333334
358,4,1081,621,1141,758,1111,758,908.9005737304688,285.09259033203125,11.933333333333334
359,1,852,593,911,727,881,727,633.9047241210938,87.46945190429688,11.966666666666667
359,2,631,644,691,800,661,800,409.5743713378906,494.3246765136719,11.966666666666667
359,3,1351,680,1420,842,1385,842,1170.1053466796875,716.08544921875,11.966666666666667
359,4,1097,616,1145,758,1121,758,920.5322265625,285.48382568359375,11.966666666666667
360,1,848,593,912,727,880,727,632.6734619140625,87.42681121826172,12.0
360,2,629,644,680,800,654,800,401.93194580078125,494.07672119140625,12.0
360,3,1351,679,1419,840,1385,840,1171.297119140625,707.2960815429688,12.0
360,4,1103,615,1145,756,1124,756,924.5494384765625,274.0823974609375,12.0
361,1,844,594,933,731,888,731,643.418212890625,113.26850891113281,12.033333333333333
361,2,628,643,675,798,651,798,397.4808654785156,483.8512878417969,12.033333333333333
361,3,1352,679,1414,837,1383,837,1171.0517578125,693.9493408203125,12.033333333333333
361,4,1107,617,1151,757,1129,757,930.1099243164062,280.0476379394531,12.033333333333333
362,1,841,594,941,736,891,736,648.154052734375,144.7640838623047,12.066666666666666
362,2,627,641,686,798,656,798,402.9573669433594,484.0292663574219,12.066666666666666
362,3,1351,678,1413,836,1382,836,1170.6279296875,689.4630126953125,12.066666666666666
362,4,1112,618,1156,756,1134,756,936.21875,274.4756164550781,12.066666666666666
363,1,838,596,920,732,879,732,632.6572875976562,119.20867156982422,12.1
363,2,627,641,690,798,658,798,405.14788818359375,484.1004638671875,12.1
363,3,1346,679,1412,831,1379,831,1170.554443359375,666.8936767578125,12.1
363,4,1116,620,1159,757,1137,757,939.4290771484375,280.36138916015625,12.1
364,1,834,598,917,732,875,732,627.775634765625,119.04044342041016,12.133333333333333
364,2,626,642,683,796,654,796,399.59423828125,473.7749328613281,12.133333333333333
364,3,1346,680,1412,830,1379,830,1171.1600341796875,662.3585815429688,12.133333333333333
364,4,1119,619,1164,758,1141,758,943.7913208007812,286.2661437988281,12.133333333333333
365,1,827,599,914,734,870,734,622.192138671875,131.40460205078125,12.166666666666666
365,2,627,640,677,789,652,789,393.2082824707031,437.5439758300781,12.166666666666666
365,3,1347,680,1412,830,1379,830,1171.1600341796875,662.3585815429688,12.166666666666666
365,4,1122,622,1167,759,1144,759,946.9777221679688,292.1116638183594,12.166666666666666
366,1,824,594,912,733,868,733,619.4964599609375,125.04460906982422,12.2
366,2,629,638,677,787,653,787,393.1090087890625,427.098876953125,12.2
366,3,1345,679,1417,830,1381,830,1173.2279052734375,662.424072265625,12.2
366,4,1121,624,1171,765,1146,765,947.4857788085938,326.1552734375,12.2
