frame,track_id,class,x,y,x1,y1,x2,y2
375,87,0,912,749,867,635,958,749
375,137,0,1393,758,1352,624,1434,758
375,90,0,1142,814,1112,681,1172,814
375,70,0,1150,818,1108,680,1193,818
376,1,0,951,1029,910,845,993,1029
376,125,0,502,859,463,711,542,859
376,87,0,907,752,857,637,958,752
376,137,0,1384,760,1342,624,1427,760
376,90,0,1135,812,1105,678,1165,812
376,70,0,1145,815,1102,679,1189,815
377,1,0,947,1029,906,844,989,1029
377,125,0,500,859,461,713,539,859
377,87,0,900,754,845,636,956,754
377,137,0,1376,756,1337,626,1416,756
377,90,0,1130,812,1098,676,1162,812
377,70,0,1142,816,1097,679,1188,816
378,1,0,945,1028,903,844,987,1028
378,125,0,498,859,460,714,536,859
378,87,0,894,753,833,635,956,753
378,137,0,1370,760,1329,626,1411,760
378,70,0,1132,816,1090,676,1175,816
379,1,0,941,1029,900,845,983,1029
379,125,0,496,859,459,714,534,859
379,87,0,889,756,825,635,953,756
379,137,0,1362,755,1323,625,1402,755
379,70,0,1128,815,1082,672,1175,815
379,90,0,1131,811,1100,673,1163,811
380,1,0,938,1029,896,845,981,1029
380,125,0,493,858,458,714,529,858
380,87,0,883,762,817,636,950,762
380,137,0,1360,756,1321,626,1399,756
380,70,0,1121,816,1076,656,1167,816
381,1,0,936,1029,894,844,979,1029
381,125,0,491,858,459,712,524,858
381,87,0,877,764,813,635,942,764
381,137,0,1353,757,1316,625,1391,757
381,70,0,1125,818,1074,644,1177,818
382,1,0,933,1028,889,844,978,1028
382,125,0,491,858,461,707,521,858
382,87,0,871,764,813,634,930,764
382,137,0,1346,759,1306,626,1386,759
382,70,0,1121,815,1075,636,1168,815
383,1,0,931,1028,886,844,976,1028
383,125,0,491,857,463,703,520,857
383,87,0,866,765,818,634,914,765
383,137,0,1336,761,1291,626,1381,761
383,70,0,1118,813,1073,632,1163,813
384,1,0,929,1028,883,844,975,1028
384,125,0,493,854,468,699,519,854
384,87,0,859,766,813,634,905,766
384,137,0,1328,761,1280,628,1376,761
384,70,0,1114,812,1068,633,1160,812
385,1,0,927,1028,880,844,974,1028
385,125,0,493,853,470,696,517,853
385,87,0,853,765,808,632,899,765
385,137,0,1320,758,1270,629,1371,758
385,70,0,1106,811,1059,630,1154,811
386,1,0,926,1028,879,844,973,1028
386,125,0,494,853,471,694,517,853
386,87,0,849,763,806,627,892,763
386,137,0,1315,758,1266,631,1365,758
386,70,0,1100,812,1048,627,1153,812
387,1,0,926,1028,879,844,973,1028
387,125,0,494,851,472,692,517,851
387,87,0,843,759,800,626,887,759
387,137,0,1310,761,1262,632,1358,761
387,70,0,1091,813,1034,626,1148,813
388,1,0,926,1028,879,843,973,1028
388,125,0,502,842,472,691,533,842
388,87,0,838,759,795,626,882,759
388,137,0,1303,764,1258,634,1348,764
388,70,0,1086,811,1030,621,1142,811
389,1,0,926,1028,881,843,972,1028
389,125,0,507,839,473,690,541,839
389,87,0,832,760,788,626,877,760
389,137,0,1297,761,1256,636,1339,761
389,70,0,1079,796,1032,628,1126,796
390,1,0,927,1028,882,843,973,1028
390,125,0,513,837,474,688,553,837
390,87,0,817,758,780,629,854,758
390,137,0,1293,759,1253,637,1333,759
390,70,0,1077,788,1037,629,1118,788
390,90,0,1089,786,1063,633,1116,786
391,1,0,928,1028,884,843,973,1028
391,125,0,518,837,473,685,563,837
391,87,0,802,760,768,633,837,760
391,137,0,1290,758,1252,635,1328,758
391,90,0,1088,782,1067,631,1110,782
392,1,0,929,1028,886,842,973,1028
392,125,0,521,838,474,682,568,838
392,87,0,793,760,760,634,827,760
392,137,0,1287,758,1253,635,1322,758
392,90,0,1086,785,1066,633,1107,785
393,1,0,930,1028,887,842,974,1028
393,125,0,521,837,473,680,569,837
393,87,0,785,761,754,637,817,761
393,137,0,1286,758,1253,632,1319,758
393,90,0,1084,787,1064,635,1104,787
394,1,0,931,1027,888,842,975,1027
394,125,0,521,830,474,679,568,830
394,87,0,778,762,745,640,812,762
394,137,0,1283,760,1249,630,1317,760
394,90,0,1080,789,1060,637,1101,789
395,1,0,932,1027,889,842,976,1027
395,125,0,520,824,475,678,566,824
395,87,0,769,760,733,641,805,760
395,137,0,1275,759,1244,629,1307,759
395,90,0,1078,798,1056,639,1101,798
396,1,0,932,1027,889,842,976,1027
396,125,0,520,816,477,678,563,816
396,87,0,756,763,714,643,799,763
396,137,0,1269,758,1242,628,1296,758
396,90,0,1076,803,1052,646,1101,803
397,1,0,933,1027,890,841,977,1027
397,125,0,520,814,485,678,556,814
397,87,0,755,770,702,644,809,770
397,137,0,1265,757,1238,625,1292,757
397,90,0,1068,805,1042,650,1094,805
398,1,0,933,1027,890,841,977,1027
398,125,0,524,814,489,678,559,814
398,87,0,749,772,694,644,805,772
398,137,0,1262,756,1236,624,1288,756
398,90,0,1067,806,1042,657,1092,806
399,1,0,933,1027,890,839,976,1027
399,125,0,531,811,493,676,570,811
399,87,0,742,770,692,646,792,770
399,137,0,1260,757,1235,623,1286,757
399,90,0,1068,807,1043,664,1094,807
399,161,0,1285,761,1239,622,1332,761
400,1,0,932,1027,890,838,975,1027
400,125,0,533,810,498,673,569,810
400,87,0,741,768,690,646,792,768
400,137,0,1260,756,1235,623,1285,756
400,90,0,1065,807,1040,668,1090,807
401,1,0,932,1028,891,837,974,1028
401,125,0,537,809,501,671,573,809
401,87,0,738,767,689,645,788,767
401,137,0,1260,756,1236,623,1285,756
401,90,0,1058,808,1031,670,1086,808
402,1,0,932,1028,890,836,974,1028
402,125,0,536,809,503,669,569,809
402,87,0,735,768,687,643,784,768
402,137,0,1260,755,1237,621,1284,755
402,90,0,1056,810,1025,669,1087,810
403,1,0,932,1028,890,835,974,1028
403,125,0,537,808,506,668,568,808
403,87,0,733,768,686,643,781,768
403,137,0,1260,755,1237,620,1283,755
403,90,0,1053,809,1023,667,1083,809
404,1,0,931,1029,890,835,973,1029
404,125,0,536,805,507,668,566,805
404,87,0,732,769,684,641,780,769
404,137,0,1260,755,1237,620,1283,755
404,90,0,1051,809,1022,664,1080,809
405,1,0,931,1029,890,834,973,1029
405,125,0,540,803,508,667,572,803
405,87,0,727,770,682,638,772,770
405,137,0,1260,755,1238,620,1283,755
405,90,0,1049,808,1022,661,1077,808
406,1,0,931,1029,889,834,973,1029
406,125,0,545,804,508,667,582,804
406,87,0,725,771,680,636,771,771
406,137,0,1261,755,1240,618,1282,755
406,90,0,1049,808,1021,658,1077,808
407,1,0,931,1029,889,834,973,1029
407,125,0,547,804,509,665,586,804
407,87,0,720,771,679,633,761,771
407,137,0,1261,755,1241,617,1282,755
407,90,0,1047,810,1019,655,1076,810
408,1,0,931,1029,889,834,973,1029
408,125,0,541,796,508,662,575,796
408,87,0,715,770,678,631,753,770
408,137,0,1261,755,1241,616,1282,755
408,90,0,1049,809,1019,653,1079,809
409,1,0,931,1029,889,833,973,1029
409,125,0,539,796,508,652,571,796
409,87,0,711,769,676,629,746,769
409,137,0,1262,756,1242,615,1282,756
409,90,0,1051,808,1016,652,1086,808
410,1,0,931,1029,889,833,973,1029
410,125,0,537,795,507,644,568,795
410,87,0,707,771,672,629,743,771
410,137,0,1262,757,1242,615,1282,757
410,90,0,1052,813,1014,653,1090,813
411,1,0,930,1029,888,833,973,1029
411,125,0,535,793,504,636,566,793
411,87,0,704,772,666,629,742,772
411,137,0,1262,757,1243,614,1282,757
411,90,0,1051,813,1013,654,1090,813
411,164,0,1037,809,1014,654,1061,809
412,1,0,930,1029,888,833,972,1029
412,125,0,534,798,499,638,570,798
412,87,0,701,773,665,629,737,773
412,137,0,1263,758,1243,613,1283,758
412,90,0,1051,815,1011,655,1091,815
412,164,0,1036,812,1011,655,1062,812
413,1,0,930,1029,888,833,972,1029
413,125,0,533,801,495,634,572,801
413,87,0,698,772,665,631,731,772
413,137,0,1264,758,1243,612,1285,758
413,90,0,1049,817,1007,657,1091,817
413,164,0,1035,814,1008,655,1063,814
413,161,0,1289,763,1244,614,1335,763
414,1,0,929,1028,888,833,971,1028
414,125,0,530,798,492,609,569,798
414,87,0,696,772,666,632,726,772
414,137,0,1265,757,1243,613,1288,757
414,90,0,1048,815,1005,661,1091,815
414,164,0,1034,814,1006,654,1063,814
415,1,0,929,1028,888,833,971,1028
415,125,0,529,797,489,622,569,797
415,87,0,695,772,667,632,723,772
415,137,0,1266,756,1243,613,1290,756
415,90,0,1046,812,1002,662,1090,812
415,164,0,1033,812,1003,658,1064,812
416,1,0,928,1029,887,833,970,1029
416,125,0,525,797,486,614,565,797
416,87,0,688,772,659,635,718,772
416,137,0,1268,755,1244,612,1293,755
416,90,0,1040,814,1000,661,1081,814
416,164,0,1029,813,1000,658,1058,813
417,1,0,928,1029,887,833,970,1029
417,125,0,523,797,483,609,564,797
417,87,0,676,772,642,636,711,772
417,137,0,1269,755,1244,612,1295,755
417,90,0,1042,812,998,659,1087,812
417,164,0,1025,814,998,658,1053,814
418,1,0,927,1029,886,833,969,1029
418,125,0,517,789,481,609,553,789
418,87,0,670,772,634,636,707,772
418,137,0,1270,755,1244,612,1297,755
418,90,0,1044,816,997,656,1091,816
418,164,0,1029,815,997,656,1061,815
419,1,0,926,1029,885,833,968,1029
419,125,0,508,782,477,611,540,782
419,87,0,665,772,628,637,703,772
419,137,0,1271,756,1245,612,1298,756
419,90,0,1030,816,996,654,1065,816
419,164,0,1032,815,996,656,1069,815
420,1,0,925,1029,883,832,968,1029
420,125,0,502,778,471,613,534,778
420,87,0,661,768,624,638,698,768
420,137,0,1273,754,1248,614,1299,754
421,1,0,924,1029,882,832,967,1029
421,125,0,499,778,467,616,531,778
421,87,0,658,767,619,637,697,767
421,137,0,1277,756,1249,616,1305,756
421,90,0,1034,816,995,655,1073,816
422,1,0,924,1029,881,831,967,1029
422,125,0,494,776,462,627,527,776
422,87,0,655,775,613,637,697,775
422,137,0,1278,755,1250,618,1307,755
422,166,0,1025,816,997,651,1053,816
422,90,0,1036,816,994,655,1078,816
423,1,0,923,1029,880,831,967,1029
423,125,0,492,779,459,634,525,779
423,87,0,652,777,607,637,698,777
423,137,0,1280,756,1251,619,1309,756
423,166,0,1025,816,997,650,1053,816
423,90,0,1035,816,991,654,1080,816
424,1,0,922,1028,879,831,966,1028
424,125,0,491,788,455,638,527,788
424,87,0,652,777,605,640,699,777
424,137,0,1281,758,1251,620,1311,758
424,166,0,1023,815,995,651,1051,815
424,90,0,1037,816,990,654,1084,816
425,1,0,921,1028,878,831,965,1028
425,125,0,489,791,452,641,526,791
425,87,0,652,780,605,642,700,780
425,137,0,1282,759,1251,621,1313,759
425,166,0,1023,816,992,655,1055,816
425,90,0,1035,816,988,655,1083,816
426,1,0,921,1029,879,830,964,1029
426,125,0,485,795,445,642,525,795
426,87,0,651,778,604,644,699,778
426,137,0,1282,760,1251,624,1313,760
426,166,0,1025,816,992,656,1058,816
426,90,0,1036,816,988,656,1084,816
427,1,0,921,1028,879,830,964,1028
427,125,0,481,793,443,643,520,793
427,87,0,647,776,603,647,692,776
427,137,0,1282,759,1251,625,1313,759
427,166,0,1022,814,993,655,1051,814
427,90,0,1029,816,988,656,1071,816
428,1,0,921,1029,879,830,964,1029
428,125,0,482,790,447,643,517,790
428,87,0,644,775,604,650,684,775
428,137,0,1283,759,1254,625,1313,759
428,166,0,1020,815,990,656,1051,815
428,90,0,1031,815,988,656,1075,815
429,1,0,920,1029,878,830,963,1029
429,125,0,486,792,451,643,522,792
429,87,0,639,777,603,656,676,777
429,137,0,1287,760,1259,625,1315,760
429,166,0,1022,816,994,655,1050,816
429,90,0,1037,815,993,655,1082,815
430,1,0,920,1029,878,830,962,1029
430,125,0,485,793,448,644,522,793
430,87,0,638,783,604,659,673,783
430,137,0,1292,759,1266,624,1318,759
430,166,0,1022,815,998,653,1047,815
430,90,0,1033,816,994,655,1072,816
431,1,0,920,1029,878,830,962,1029
431,125,0,481,790,441,645,521,790
431,87,0,641,792,601,664,682,792
431,137,0,1296,759,1271,624,1321,759
431,166,0,1023,816,996,655,1051,816
431,90,0,1037,815,994,656,1080,815
432,1,0,920,1029,878,830,963,1029
432,125,0,478,788,436,646,521,788
432,87,0,644,797,601,666,687,797
432,137,0,1302,758,1276,625,1329,758
432,166,0,1023,817,996,656,1050,817
432,90,0,1038,815,995,656,1081,815
433,1,0,921,1029,879,830,964,1029
433,125,0,474,784,431,648,517,784
433,87,0,647,798,602,667,692,798
433,137,0,1309,757,1282,625,1336,757
433,166,0,1023,816,999,656,1047,816
433,90,0,1040,815,996,656,1084,815
434,1,0,922,1029,880,830,965,1029
434,125,0,470,781,431,650,509,781
434,87,0,646,800,601,669,692,800
434,137,0,1315,757,1287,625,1344,757
434,166,0,1024,815,1001,655,1047,815
434,90,0,1040,815,996,656,1084,815
435,1,0,924,1029,882,831,966,1029
435,125,0,467,780,430,651,505,780
435,87,0,644,799,602,669,686,799
435,137,0,1320,758,1289,625,1352,758
435,166,0,1024,815,1001,655,1047,815
435,90,0,1039,815,993,656,1085,815
436,1,0,926,1029,884,832,969,1029
436,125,0,465,778,429,651,501,778
436,87,0,648,806,607,671,690,806
436,137,0,1324,758,1291,627,1358,758
436,166,0,1023,815,1000,655,1047,815
436,90,0,1030,816,992,656,1069,816
437,1,0,929,1029,886,833,972,1029
437,125,0,464,780,428,650,501,780
437,87,0,644,803,610,672,678,803
437,137,0,1328,760,1292,628,1364,760
437,166,0,1023,815,1000,655,1046,815
437,90,0,1035,816,991,655,1080,816
438,1,0,930,1029,887,834,974,1029
438,125,0,462,778,428,649,496,778
438,87,0,641,802,613,674,670,802
438,137,0,1330,762,1292,629,1369,762
438,166,0,1022,815,998,654,1046,815
438,90,0,1031,816,991,654,1071,816
439,1,0,932,1029,890,834,975,1029
439,125,0,460,778,428,649,492,778
439,87,0,638,803,612,675,664,803
439,137,0,1333,764,1293,629,1374,764
439,166,0,1022,816,998,653,1047,816
439,90,0,1037,816,990,654,1085,816
440,1,0,934,1029,893,835,976,1029
440,125,0,467,772,443,648,492,772
440,87,0,636,804,611,677,661,804
440,137,0,1334,765,1293,629,1376,765
440,166,0,1022,815,998,653,1047,815
440,90,0,1039,816,989,654,1090,816
441,1,0,936,1029,895,836,977,1029
441,125,0,465,775,437,648,493,775
441,87,0,633,804,609,678,657,804
441,137,0,1336,764,1295,629,1377,764
441,166,0,1023,816,999,654,1047,816
441,90,0,1040,816,989,654,1091,816
442,1,0,938,1028,898,835,979,1028
442,125,0,467,776,437,648,498,776
442,87,0,631,806,608,678,655,806
442,137,0,1340,763,1302,629,1378,763
442,166,0,1023,816,999,654,1048,816
442,90,0,1040,816,990,654,1091,816
443,1,0,941,1028,901,836,981,1028
443,125,0,473,771,440,651,506,771
443,87,0,630,813,606,678,655,813
443,137,0,1344,768,1309,629,1380,768
443,166,0,1024,816,1000,653,1048,816
443,90,0,1041,816,991,655,1092,816
444,1,0,944,1028,905,836,984,1028
444,125,0,478,775,441,654,515,775
444,87,0,630,821,606,679,654,821
444,137,0,1345,765,1314,629,1376,765
444,166,0,1023,816,998,654,1048,816
444,90,0,1040,816,990,655,1091,816
445,1,0,947,1029,908,836,987,1029
445,125,0,482,774,443,656,522,774
445,87,0,629,825,605,679,653,825
445,137,0,1346,766,1319,629,1374,766
445,166,0,1021,815,995,654,1048,815
445,90,0,1040,816,989,655,1091,816
445,170,0,644,829,606,680,683,829
446,1,0,951,1029,911,836,991,1029
446,125,0,484,777,442,658,526,777
446,137,0,1347,770,1321,629,1373,770
446,166,0,1020,815,993,655,1048,815
446,90,0,1041,815,990,656,1092,815
446,170,0,639,828,605,681,673,828
447,1,0,954,1029,915,836,993,1029
447,125,0,486,782,444,660,529,782
447,137,0,1350,774,1326,628,1374,774
447,166,0,1023,816,991,655,1055,816
447,90,0,1041,816,990,656,1093,816
447,170,0,637,828,604,682,671,828
447,87,0,627,825,603,681,652,825
448,1,0,956,1029,918,836,995,1029
448,125,0,488,785,446,661,530,785
448,137,0,1353,774,1331,628,1376,774
448,166,0,1022,816,989,655,1055,816
448,90,0,1038,815,989,655,1087,815
448,170,0,635,833,601,680,670,833
448,87,0,626,828,600,681,652,828
449,1,0,959,1029,922,837,996,1029
449,125,0,488,785,448,664,528,785
449,137,0,1354,768,1333,631,1375,768
449,166,0,1024,815,990,654,1058,815
449,90,0,1040,815,990,655,1090,815
449,170,0,633,844,591,672,675,844
450,1,0,961,1029,925,837,997,1029
450,125,0,497,787,467,665,528,787
450,137,0,1355,769,1335,633,1375,769
450,166,0,1022,815,989,654,1055,815
450,170,0,625,839,586,674,664,839
451,1,0,963,1028,927,838,999,1028
451,125,0,500,787,470,665,531,787
451,137,0,1357,773,1338,633,1377,773
451,166,0,1022,815,989,654,1056,815
451,170,0,621,841,581,670,662,841
452,1,0,964,1028,929,838,999,1028
452,125,0,506,786,478,665,535,786
452,137,0,1359,776,1338,634,1381,776
452,166,0,1024,816,989,654,1059,816
452,170,0,621,839,579,672,663,839
453,1,0,967,1028,933,839,1001,1028
453,125,0,513,786,483,665,544,786
453,137,0,1361,778,1339,636,1384,778
453,166,0,1028,813,991,653,1065,813
453,170,0,630,857,580,661,681,857
453,174,0,1373,778,1340,634,1407,778
454,1,0,969,1027,935,838,1003,1027
454,125,0,520,789,484,664,557,789
454,137,0,1362,778,1340,636,1385,778
454,166,0,1030,812,991,653,1070,812
454,170,0,624,843,582,653,667,843
455,1,0,971,1027,937,838,1006,1027
455,125,0,521,792,485,663,557,792
455,137,0,1363,776,1341,636,1386,776
455,170,0,632,858,583,648,682,858
455,87,0,620,858,586,649,655,858
455,90,0,1037,811,991,653,1084,811
456,1,0,973,1028,938,839,1008,1028
456,125,0,524,792,487,662,562,792
456,137,0,1366,775,1343,636,1389,775
456,87,0,616,838,583,646,649,838
456,90,0,1040,811,992,653,1088,811
457,1,0,974,1028,939,840,1009,1028
457,125,0,529,793,489,663,569,793
457,137,0,1370,775,1349,637,1391,775
457,87,0,612,834,579,649,646,834
457,90,0,1043,817,992,655,1095,817
457,170,0,634,856,578,648,691,856
458,1,0,976,1028,940,841,1012,1028
458,125,0,533,801,491,663,575,801
458,137,0,1373,775,1353,637,1394,775
458,90,0,1044,815,996,658,1093,815
458,170,0,625,858,576,658,675,858
459,1,0,977,1028,941,841,1014,1028
459,125,0,549,800,517,663,582,800
459,137,0,1376,778,1354,637,1399,778
459,90,0,1045,812,1002,661,1088,812
459,87,0,610,845,576,666,645,845
460,1,0,978,1028,941,841,1016,1028
460,125,0,563,800,525,662,602,800
460,137,0,1380,778,1354,638,1407,778
460,90,0,1049,811,1008,663,1090,811
460,87,0,610,846,573,678,648,846
461,1,0,979,1028,941,841,1018,1028
461,125,0,570,800,531,664,609,800
461,137,0,1384,778,1355,638,1414,778
461,90,0,1051,810,1011,665,1091,810
461,87,0,613,845,578,695,648,845
462,1,0,981,1028,942,841,1021,1028
462,137,0,1387,777,1354,639,1421,777
462,90,0,1054,811,1013,665,1096,811
462,170,0,596,854,546,665,647,854
463,1,0,983,1028,944,841,1023,1028
463,137,0,1391,776,1353,640,1429,776
463,90,0,1057,811,1013,666,1102,811
463,170,0,593,851,543,666,643,851
463,125,0,586,805,543,665,630,805
464,1,0,986,1029,947,841,1025,1029
464,137,0,1394,779,1354,642,1434,779
464,90,0,1060,810,1013,665,1108,810
464,170,0,587,843,538,665,637,843
465,1,0,989,1028,951,841,1027,1028
465,137,0,1396,781,1354,644,1438,781
465,90,0,1060,809,1012,662,1108,809
465,170,0,581,844,528,663,634,844
466,1,0,991,1028,954,841,1029,1028
466,137,0,1401,790,1355,647,1447,790
466,90,0,1057,807,1011,662,1103,807
466,170,0,581,862,519,664,644,862
467,1,0,994,1028,958,841,1031,1028
467,137,0,1402,793,1354,649,1450,793
467,90,0,1058,805,1011,661,1105,805
467,170,0,581,870,515,670,647,870
468,1,0,996,1028,960,841,1032,1028
468,137,0,1405,792,1362,651,1448,792
468,90,0,1059,803,1012,661,1107,803
468,170,0,576,874,512,699,641,874
468,125,0,625,805,593,666,657,805
469,1,0,998,1028,962,839,1034,1028
469,137,0,1406,794,1366,652,1446,794
469,90,0,1063,805,1014,661,1112,805
469,170,0,574,882,511,710,638,882
469,125,0,633,806,604,667,663,806
470,1,0,1001,1028,965,838,1037,1028
470,137,0,1412,797,1369,653,1455,797
470,90,0,1078,803,1038,662,1119,803
470,170,0,571,879,512,717,631,879
470,125,0,639,808,610,668,668,808
471,1,0,1003,1029,967,838,1040,1029
471,137,0,1410,797,1373,654,1447,797
471,90,0,1087,803,1047,663,1128,803
471,170,0,572,886,515,720,629,886
471,125,0,643,808,615,670,672,808
472,1,0,1005,1028,969,839,1041,1028
472,137,0,1408,794,1375,654,1442,794
472,90,0,1093,804,1050,664,1137,804
472,170,0,574,889,520,723,629,889
472,125,0,651,806,623,668,679,806
473,1,0,1006,1027,969,840,1044,1027
473,137,0,1408,793,1375,653,1442,793
473,90,0,1102,802,1060,665,1145,802
473,170,0,574,889,528,725,621,889
473,125,0,656,805,625,667,687,805
474,1,0,1008,1027,969,840,1047,1027
474,137,0,1411,796,1376,653,1447,796
474,90,0,1115,801,1075,665,1155,801
474,170,0,573,887,531,727,615,887
474,125,0,663,806,627,665,700,806
475,1,0,1009,1028,970,841,1049,1028
475,137,0,1415,798,1379,654,1451,798
475,90,0,1121,799,1081,665,1161,799
475,170,0,568,887,528,727,608,887
475,125,0,670,804,629,663,711,804
476,1,0,1012,1027,971,841,1053,1027
476,137,0,1424,805,1385,656,1464,805
476,90,0,1125,805,1082,664,1168,805
476,170,0,559,885,525,727,593,885
476,125,0,677,805,633,662,721,805
477,1,0,1014,1027,973,842,1055,1027
477,137,0,1436,810,1394,658,1479,810
477,90,0,1126,801,1082,662,1170,801
477,170,0,554,885,521,726,587,885
477,125,0,689,815,638,662,740,815
477,185,0,1420,809,1394,655,1446,809
478,1,0,1016,1027,975,842,1057,1027
478,137,0,1442,810,1403,660,1482,810
478,90,0,1128,799,1081,661,1175,799
478,170,0,549,885,515,726,584,885
478,125,0,693,814,642,663,744,814
478,185,0,1423,803,1401,659,1446,803
479,1,0,1016,1027,975,840,1058,1027
479,137,0,1439,808,1408,664,1470,808
479,90,0,1130,797,1080,658,1181,797
479,170,0,547,885,512,725,583,885
479,125,0,696,814,648,665,745,814
479,185,0,1426,800,1406,665,1447,800
480,1,0,1018,1028,977,839,1059,1028
480,90,0,1135,796,1082,657,1189,796
480,170,0,547,888,512,725,583,888
480,125,0,706,815,664,667,749,815
480,185,0,1424,802,1399,668,1450,802
481,1,0,1020,1028,979,839,1061,1028
481,90,0,1140,798,1087,656,1194,798
481,170,0,547,885,512,725,582,885
481,125,0,720,817,679,669,761,817
481,185,0,1424,804,1396,669,1452,804
482,1,0,1022,1028,981,839,1063,1028
482,90,0,1145,800,1092,656,1199,800
482,170,0,548,884,514,727,582,884
482,125,0,734,818,695,670,773,818
482,185,0,1423,805,1394,670,1453,805
483,1,0,1024,1028,982,839,1066,1028
483,90,0,1146,798,1093,657,1200,798
483,170,0,551,886,519,731,583,886
483,125,0,741,812,710,669,772,812
483,185,0,1422,805,1392,669,1453,805
484,1,0,1027,1028,984,837,1070,1028
484,90,0,1151,800,1091,654,1211,800
484,170,0,555,891,526,733,585,891
484,125,0,748,812,719,667,777,812
484,185,0,1424,808,1393,667,1455,808
485,1,0,1029,1028,986,836,1072,1028
485,90,0,1164,803,1112,654,1216,803
485,170,0,556,893,526,735,586,893
485,125,0,752,812,719,660,785,812
485,185,0,1427,811,1395,666,1459,811
486,1,0,1032,1027,989,836,1075,1027
486,90,0,1176,804,1129,654,1223,804
486,170,0,557,895,527,737,587,895
486,125,0,758,820,717,655,800,820
486,185,0,1429,814,1397,666,1461,814
487,1,0,1034,1027,992,835,1077,1027
487,90,0,1187,798,1146,661,1228,798
487,170,0,558,896,529,738,587,896
487,125,0,763,822,713,657,814,822
487,185,0,1429,820,1387,666,1472,820
488,1,0,1036,1027,993,835,1079,1027
488,90,0,1198,796,1161,664,1236,796
488,170,0,559,898,531,739,587,898
488,125,0,775,820,725,658,826,820
488,185,0,1432,822,1387,667,1477,822
489,1,0,1038,1027,996,834,1081,1027
489,90,0,1208,795,1175,668,1242,795
489,170,0,558,898,532,739,585,898
489,125,0,778,827,716,646,840,827
489,185,0,1436,824,1389,670,1484,824
490,1,0,1039,1026,997,834,1082,1026
490,90,0,1217,796,1184,668,1250,796
490,170,0,559,898,533,739,585,898
490,125,0,781,828,715,643,848,828
490,185,0,1442,826,1395,673,1490,826
491,1,0,1041,1026,997,833,1085,1026
491,90,0,1223,797,1190,670,1256,797
491,170,0,559,898,533,738,586,898
491,125,0,788,829,720,658,857,829
491,185,0,1447,826,1404,676,1491,826
492,1,0,1042,1027,998,833,1086,1027
492,90,0,1228,797,1192,670,1264,797
492,170,0,560,898,534,737,586,898
492,125,0,796,830,728,668,864,830
492,185,0,1453,835,1409,681,1498,835
493,1,0,1042,1027,998,832,1087,1027
493,90,0,1232,797,1193,669,1272,797
493,170,0,560,898,535,737,586,898
493,125,0,802,827,739,674,866,827
493,185,0,1453,830,1414,685,1492,830
494,1,0,1043,1027,998,832,1088,1027
494,90,0,1235,795,1191,669,1279,795
494,170,0,562,899,537,736,587,899
494,125,0,811,828,753,679,870,828
494,185,0,1446,826,1414,689,1479,826
495,1,0,1043,1027,998,832,1089,1027
495,90,0,1239,794,1191,668,1287,794
495,170,0,563,900,539,736,588,900
495,125,0,818,825,769,682,867,825
495,185,0,1444,827,1414,692,1474,827
496,1,0,1043,1027,998,832,1089,1027
496,90,0,1242,795,1193,667,1292,795
496,170,0,564,900,539,735,590,900
496,125,0,834,828,791,685,877,828
496,185,0,1443,829,1414,696,1473,829
497,1,0,1043,1027,997,832,1089,1027
497,90,0,1245,798,1192,666,1298,798
497,170,0,564,901,537,735,592,901
497,125,0,846,827,809,686,884,827
497,185,0,1442,831,1413,699,1472,831
498,1,0,1041,1027,996,832,1087,1027
498,90,0,1244,798,1192,666,1296,798
498,170,0,564,901,535,735,594,901
498,125,0,853,829,816,686,891,829
498,185,0,1439,834,1408,701,1471,834
499,1,0,1040,1026,995,832,1086,1026
499,90,0,1245,797,1193,666,1298,797
499,170,0,565,904,534,736,597,904
499,125,0,862,833,821,686,903,833
499,185,0,1440,841,1404,704,1477,841
500,1,0,1039,1026,994,831,1084,1026
500,90,0,1251,795,1200,667,1303,795
500,170,0,566,906,533,737,599,906
500,125,0,863,833,825,686,902,833
500,185,0,1440,844,1403,705,1478,844
501,1,0,1038,1026,993,831,1083,1026
501,90,0,1257,796,1208,666,1307,796
501,170,0,567,910,533,738,602,910
501,125,0,861,830,828,679,894,830
501,185,0,1438,845,1403,707,1474,845
502,1,0,1036,1026,992,830,1081,1026
502,90,0,1267,796,1224,666,1311,796
502,170,0,570,909,535,740,605,909
502,125,0,859,828,830,662,888,828
502,185,0,1439,847,1405,708,1474,847
503,1,0,1035,1026,991,830,1079,1026
503,90,0,1280,794,1245,664,1315,794
503,170,0,573,907,538,740,609,907
503,125,0,858,826,832,649,884,826
503,185,0,1442,850,1409,708,1476,850
504,1,0,1033,1026,990,829,1077,1026
504,90,0,1290,793,1261,661,1319,793
504,170,0,576,907,541,741,612,907
504,125,0,856,824,833,642,880,824
504,185,0,1442,850,1412,709,1473,850
505,1,0,1032,1026,988,829,1076,1026
505,90,0,1297,791,1271,659,1323,791
505,170,0,580,910,544,740,617,910
505,125,0,855,823,833,641,878,823
505,185,0,1443,850,1412,709,1475,850
506,1,0,1031,1027,987,829,1075,1027
506,90,0,1302,790,1277,656,1327,790
506,170,0,584,912,547,740,621,912
506,125,0,855,822,830,643,881,822
506,185,0,1442,853,1406,708,1478,853
507,1,0,1030,1027,986,828,1074,1027
507,90,0,1306,790,1280,653,1332,790
507,170,0,585,914,548,740,623,914
